areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10,2022-11,2022-12,2023-01,2023-02,2023-03,2023-04,2023-05,2023-06,2023-07,2023-08,2023-09,2023-10,2023-11,2023-12,2024-01,2024-02,2024-03,2024-04,2024-05,2024-06,2024-07,2024-08,2024-09,2024-10,2024-11,2024-12,2025-01,2025-02,2025-03,2025-04,2025-05,2025-06,2025-07,2025-08,2025-09,2025-10,2025-11,2025-12,2026-01,2026-02,2026-03
Corona,Queens,neighborhood,,,,,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0,1550.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.0,,,,,,,,,,,,,,,,2200.0,2200.0,2110.0,2095.0,,,2235.0,2288.0,,,2322.5,2280.0,2265.0,2265.0,2237.5,2235.0,2280.0,,2240.0,2252.5,2195.0,2150.0,2200.0,,,,2300.0,2282.5,2330.0,2207.5,2272.5,,,,2342.5,,,,2402.5,2445.0,2437.5,,,2315.0,2440.0,,,,,,,2433.5,2402.5,2402.5,2381.0,,2381.0,2330.0,2440.0,2400.0,,2299.0,2299.0,2320.5,2352.0,2402.0,2317.0,2405.0,,2527.5,2400.5,2406.0,,,,,2497.0,2508.0,2475.5,2469.0,2486.0,,,,,2810.0,,,2800.0,2850.0,,,,,,2800.0,,,,,,,,,,,,,,,,,,,,,,,,3139.0,3125.0,,3095.0,3072.5,3048.0,3050.0,3025.0
Country Club,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crotona Park East,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1899.0,1893.0,,,,,,,,,,2975.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crown Heights,Brooklyn,neighborhood,2000.0,2000.0,1950.0,1887.5,1885.0,1837.5,1837.5,1500.0,1500.0,1575.0,1725.0,1725.0,1737.5,1750.0,1750.0,1795.0,1850.0,1900.0,1900.0,1775.0,1900.0,1837.5,1850.0,1800.0,1900.0,2000.0,2050.0,1987.5,1975.0,2000.0,1900.0,1975.0,1985.0,1987.5,2100.0,1950.0,2200.0,2192.5,2200.0,2400.0,2325.0,2200.0,2033.0,2200.0,2450.0,2300.0,2200.0,2199.5,2046.0,1997.5,2000.0,2122.5,2300.0,2300.0,2300.0,2200.0,2200.0,2100.0,2100.0,2100.0,2100.0,2100.0,2200.0,2250.0,2200.0,2250.0,2300.0,2300.0,2300.0,2300.0,2200.0,2200.0,2200.0,2250.0,2350.0,2370.0,2350.0,2400.0,2399.0,2395.0,2300.0,2299.0,2250.0,2200.0,2200.0,2247.5,2250.0,2245.0,2299.5,2350.0,2350.0,2450.0,2400.0,2375.0,2399.0,2314.0,2299.0,2325.0,2350.0,2350.0,2350.0,2400.0,2425.0,2400.0,2449.0,2395.0,2350.0,2395.0,2399.0,2390.0,2350.0,2399.0,2400.0,2400.0,2499.0,2525.0,2550.0,2585.0,2450.0,2450.0,2482.0,2512.5,2500.0,2450.0,2436.0,2395.0,2400.0,2400.0,2350.0,2290.0,2200.0,2200.0,2250.0,2250.0,2200.0,2287.5,2285.0,2300.0,2399.0,2400.0,2450.0,2488.5,2500.0,2550.0,2617.5,2450.0,2600.0,2550.0,2799.5,2995.0,3200.0,3200.0,2995.0,2995.0,2982.5,2894.0,2999.0,3099.0,3000.0,3000.0,3000.0,3000.0,3200.0,3300.0,3200.0,3050.0,2999.0,2995.0,3000.0,3000.0,3000.0,3250.0,3300.0,3150.0,3200.0,3200.0,3250.0,3200.0,3200.0,3200.0,3132.0,3200.0,3300.0,3475.0,3299.0,3500.0,3699.0,3799.0,3597.0,3400.0,3500.0,3899.5,3756.0,3600.0,3522.5
DUMBO,Brooklyn,neighborhood,4347.5,4650.0,3400.0,4197.5,4197.5,4350.0,4200.0,4497.5,4500.0,4397.5,4300.0,4300.0,4397.5,4597.5,4900.0,4975.0,4700.0,4700.0,4700.0,4700.0,4275.0,4250.0,4600.0,4450.0,4900.0,4825.0,5125.0,5225.0,4500.0,4500.0,4550.0,4612.5,4600.0,4800.0,4600.0,4000.0,4750.0,5247.5,5995.0,6000.0,5300.0,5300.0,5150.0,5000.0,5025.0,4950.0,4850.0,4850.0,4800.0,4800.0,4800.0,4900.0,4850.0,4995.0,5140.0,5212.5,4997.5,5300.0,5300.0,5447.0,5447.0,5499.0,5499.0,5400.0,4995.0,5302.5,5495.0,5490.0,5495.0,5433.0,5605.0,5350.0,5466.5,5391.5,5150.0,5100.0,5500.0,5497.5,5310.0,5385.0,4995.0,5350.0,5385.5,5440.0,5475.0,5485.0,5475.0,5405.0,5571.0,5585.5,5495.0,5500.0,5571.0,5324.5,5104.5,4980.0,4980.0,5238.0,5720.0,5695.0,5875.0,5695.0,5679.0,5750.0,5329.0,5200.0,5750.0,6000.0,6000.0,5225.0,5919.5,5885.0,5492.0,5495.0,5655.0,5975.0,5570.5,5486.0,5600.0,6000.0,6000.0,5995.0,5931.0,5495.0,5395.0,5313.0,5272.5,5000.0,5247.0,5750.0,5500.0,5395.0,5697.5,5847.5,5695.0,5397.5,5847.5,6195.0,6000.0,6195.0,6000.0,5945.0,6300.0,6300.0,6622.5,6697.5,6759.0,6595.0,6847.5,6810.0,6995.0,6985.0,6795.0,6495.0,6837.5,6536.0,6277.5,6325.0,6895.0,6800.0,6995.0,6980.0,7014.0,6847.5,6995.0,6707.0,6500.0,6395.0,6800.0,6945.0,6837.5,7038.0,7196.0,7408.0,7158.5,7060.0,7060.0,7000.0,7050.0,7050.0,6855.0,7004.0,6980.0,6970.0,6700.0,6600.0,6794.5,6988.5,6735.0,6738.0,6462.0,6669.5,6990.0,7250.0,7250.0
Ditmas Park,Brooklyn,neighborhood,,,,,,,,,,,,,,1572.5,1600.0,,,1800.0,1800.0,1800.0,,1825.0,,,,1900.0,,1937.5,,,1850.0,1775.0,1850.0,1850.0,,1775.0,1800.0,,,,2250.0,1950.0,2000.0,1975.0,1975.0,1950.0,2000.0,2000.0,1950.0,1850.0,1850.0,1875.0,1900.0,1950.0,1900.0,2200.0,2300.0,2300.0,1995.0,1920.0,1975.0,1920.0,1850.0,1950.0,2000.0,2000.0,2100.0,2200.0,2175.0,2100.0,2050.0,2197.5,2000.0,1950.0,2000.0,1997.5,2000.0,2100.0,2250.0,2050.0,2199.0,2050.0,2050.0,2000.0,2000.0,2100.0,2050.0,2100.0,2000.0,2000.0,2100.0,2250.0,2280.5,2300.0,2299.0,2300.0,2325.0,2250.0,2350.0,2272.5,2099.0,2199.0,2475.0,2500.0,2299.0,2250.0,2262.5,2325.5,2337.0,2350.0,2225.0,2375.0,2350.0,2300.0,2300.0,2200.0,2350.0,2350.0,2350.0,2350.0,2350.0,2450.0,2550.0,2399.0,2500.0,2499.0,2400.0,2275.0,2200.0,2175.0,2100.0,2025.0,2000.0,2000.0,2135.0,2200.0,2199.5,2150.0,2299.0,2465.0,2225.0,2302.5,2300.0,2250.0,2400.0,2599.0,2650.0,2400.0,2675.0,2828.0,2700.0,2689.0,2763.0,2783.0,2845.5,2800.0,2599.0,2647.5,2699.5,2725.0,2825.0,2900.0,2700.0,2750.0,2777.0,2797.0,2700.0,2750.0,2700.0,2670.0,2700.0,2806.0,2822.0,2798.0,2900.0,2750.0,2775.0,2750.0,2700.0,2674.5,2895.0,2775.0,2750.0,2795.0,2972.0,3075.0,2950.0,2899.0,2800.0,2800.0,2862.5,2797.5,2825.0,2712.5,2972.5
Douglaston,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downtown Brooklyn,Brooklyn,neighborhood,2400.0,2400.0,2476.0,2400.0,2488.0,2880.5,2893.0,3200.0,3369.0,3050.0,3025.0,3250.0,3500.0,3350.0,3350.0,3000.0,2853.0,2938.0,3019.0,3041.0,3175.0,3129.0,3156.0,3100.0,3000.0,3071.0,3094.0,3071.0,3229.0,3227.0,3323.0,3202.0,3202.0,3300.0,3386.0,3463.0,3451.0,3600.0,4095.0,4100.0,4050.0,3857.5,3800.0,3800.0,3695.0,3560.0,3595.0,3684.0,3700.0,3750.0,3885.0,3700.0,4002.5,4055.0,3945.0,4120.0,3925.0,4257.5,4200.0,4057.5,4022.5,4225.0,4325.0,4395.0,4510.0,4535.0,4300.0,4437.0,4180.0,4154.0,4028.5,4019.0,4028.0,3969.0,3995.0,3960.0,3690.0,3695.0,3950.0,4095.0,4170.0,4092.0,4002.5,3995.0,3986.0,3991.0,4115.0,4124.0,4311.0,4308.0,4399.0,4187.5,4065.5,4059.0,4075.0,4075.0,4100.5,4010.0,4056.0,4137.5,4450.0,4880.5,4800.0,4714.0,4557.0,4301.5,4404.0,4250.0,4194.0,4223.0,4275.0,4499.5,4300.0,4695.0,4850.0,4967.0,4867.0,4967.0,4881.0,4607.0,4590.0,4625.0,4630.0,4477.0,4352.5,4243.0,4128.0,3989.5,3996.0,4200.0,4250.0,4200.0,4350.0,4315.0,4293.0,4372.5,4350.0,4415.0,4870.0,4740.0,5038.0,5020.0,4775.0,4996.0,5075.0,5000.0,5198.0,5224.0,5556.5,5875.0,5931.0,6050.0,5800.0,5687.0,5700.0,5900.0,5838.0,5825.0,5773.5,5848.0,5892.5,5800.0,5981.5,6060.0,5850.0,5850.0,5637.5,5695.0,5799.0,5995.0,5700.0,5764.0,5908.5,6000.0,6022.5,5995.0,6025.0,6005.5,6060.5,5995.0,6115.0,5999.0,5634.5,6291.0,6172.0,5763.0,5895.0,5950.0,6086.0,6200.0,6300.0,6500.0,6710.0,6705.0,6300.0
Dyker Heights,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200.0,2200.0,2025.0,2200.0,2200.0,2000.0,2000.0,1925.0,2100.0,1895.0,1950.0,1975.0,1850.0,1850.0,1825.0,2025.0,2050.0,2000.0,2150.0,1950.0,1950.0,1995.0,2195.0,2197.5,1950.0,2000.0,2000.0,2000.0,2000.0,1950.0,1974.5,1999.0,1900.0,1900.0,,1812.5,1800.0,1737.0,,2097.5,2000.0,1820.0,1999.0,2000.0,1862.5,1950.0,2000.0,1900.0,1987.5,2000.0,2000.0,1970.0,1972.5,,,1999.5,2100.0,2200.0,2100.0,2100.0,2100.0,2000.0,,2075.0,,,,,2100.0,2125.0,2200.0,2000.0,2150.0,2100.0,1975.0,1925.0,1900.0,1950.0,2000.0,2000.0,2150.0,2200.0,2150.0,2175.0,2175.0,2099.5,2099.0,2099.0,2200.0,2099.5,2150.0,2300.0,2400.0,2350.0,,,2500.0,,2500.0,2500.0,2500.0,2300.0,,,,2650.0,,,2700.0,,,,,2975.0,,,2500.0,2450.0,,2600.0,,,,,,3100.0,3197.5,,,,,,,2675.0,,,,
East Brooklyn,Brooklyn,submarket,1700.0,1700.0,1650.0,1700.0,1700.0,1650.0,1600.0,1500.0,1500.0,1600.0,1650.0,1695.0,1695.0,1695.0,1695.0,1695.0,1695.0,1750.0,1800.0,1700.0,1700.0,1650.0,1725.0,1746.0,1700.0,1750.0,1800.0,1800.0,1800.0,1750.0,1800.0,1800.0,1810.0,1800.0,1820.0,1900.0,1990.0,1975.0,1950.0,2000.0,2082.5,2000.0,2100.0,2100.0,2150.0,2195.0,2050.0,2000.0,2000.0,1975.0,2000.0,2062.0,2100.0,2195.0,2200.0,2200.0,2200.0,2100.0,2162.5,2100.0,2100.0,2150.0,2200.0,2200.0,2250.0,2300.0,2300.0,2300.0,2300.0,2260.5,2250.0,2200.0,2250.0,2300.0,2300.0,2300.0,2350.0,2400.0,2395.0,2390.0,2350.0,2300.0,2299.0,2297.0,2250.0,2299.0,2292.0,2296.0,2300.0,2345.0,2350.0,2399.0,2363.0,2350.0,2349.0,2300.0,2295.0,2292.5,2300.0,2350.0,2400.0,2400.0,2450.0,2475.0,2475.0,2400.0,2400.0,2395.0,2399.0,2399.0,2400.0,2449.0,2495.0,2495.0,2499.0,2500.0,2550.0,2595.0,2525.0,2499.0,2520.0,2537.0,2537.0,2499.0,2475.0,2400.0,2429.0,2399.0,2300.0,2250.0,2234.5,2200.0,2200.0,2212.0,2250.0,2275.0,2300.0,2398.5,2400.0,2500.0,2550.0,2525.0,2535.0,2595.0,2635.0,2681.5,2750.0,2800.0,2900.0,2999.0,3150.0,3150.0,3000.0,3000.0,2975.5,2900.0,2995.0,2995.0,2999.0,3000.0,3100.0,3200.0,3200.0,3200.0,3150.0,3050.0,3000.0,2995.0,3000.0,3000.0,3150.0,3299.0,3350.0,3300.0,3300.0,3272.5,3250.0,3250.0,3200.0,3200.0,3180.0,3195.0,3200.0,3350.0,3450.0,3500.0,3500.0,3500.0,3495.0,3450.0,3399.0,3400.0,3400.0,3425.0,3400.0
East Elmhurst,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Flatbush,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.0,,,1672.5,1650.0,1600.0,1600.0,1525.0,1550.0,1650.0,1650.0,1750.0,1537.5,1400.0,1400.0,1400.0,1400.0,1400.0,1450.0,1550.0,1595.0,1795.0,1797.5,1850.0,1897.5,2100.0,1895.0,1815.0,1800.0,1800.0,1872.5,1797.5,1795.0,1795.0,1795.0,1850.0,1900.0,1900.0,1900.0,1850.0,1850.0,1900.0,1987.0,2000.0,1950.0,1900.0,1995.0,2000.0,2087.0,1995.0,1962.5,2000.0,2090.0,2100.0,2100.0,2050.0,2000.0,2000.0,2000.0,2050.0,2125.0,2174.5,2075.0,2000.0,2099.5,2195.0,2000.0,2200.0,2199.0,2125.0,2100.0,2099.5,2065.5,2200.0,2115.0,2150.0,2200.0,2200.0,2200.0,2200.0,2195.0,2225.0,2200.0,2200.0,2197.0,2200.0,2100.0,2125.0,2100.0,2149.5,2195.0,2185.0,2199.0,2199.5,2199.0,2147.5,2200.0,2200.0,2200.0,2300.0,2400.0,2474.5,2450.0,2400.0,2399.0,2445.0,2410.0,2412.5,2450.0,2497.0,2495.0,2500.0,2595.0,2600.0,2600.0,2599.0,2600.0,2699.0,2700.0,2625.0,2697.0,2695.0,2700.0,2700.0,2675.0,2760.0,2784.5,2800.0,2800.0,2825.0,2800.0,2799.0,2900.0,2850.0,2785.0,2784.5,2900.0,2999.0,2750.0,2899.5,3100.0,3000.0,2900.0,2999.0,3099.0,3000.0,2999.5,2850.0,2822.5,2800.0,2900.0,2995.0
East Harlem,Manhattan,neighborhood,2000.0,2100.0,2195.0,2195.0,2125.0,2125.0,2397.5,2395.0,2400.0,2397.5,2650.0,2300.0,2175.0,2200.0,2225.0,2000.0,2000.0,2195.0,2050.0,1990.0,2100.0,2100.0,1995.0,2150.0,2300.0,2366.0,2275.0,2150.0,2200.0,2197.5,2285.0,2322.5,2366.0,2350.0,2358.0,2500.0,2475.0,2495.0,2500.0,2500.0,2495.0,2500.0,2575.0,2475.0,2400.0,2300.0,2200.0,2199.0,2200.0,2300.0,2400.0,2366.0,2366.0,2325.0,2297.0,2250.0,2295.0,2250.0,2200.0,2272.5,2250.0,2333.0,2366.0,2400.0,2452.5,2450.0,2450.0,2400.0,2400.0,2455.0,2450.0,2400.0,2400.0,2450.0,2400.0,2455.0,2525.0,2500.0,2500.0,2500.0,2500.0,2495.0,2500.0,2512.5,2595.0,2657.5,2597.5,2685.0,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,2450.0,2495.0,2475.0,2475.0,2450.0,2400.0,2495.0,2500.0,2495.0,2495.0,2500.0,2495.0,2450.0,2495.0,2499.0,2545.0,2549.5,2495.0,2495.0,2500.0,2550.0,2500.0,2495.0,2497.5,2500.0,2550.0,2599.5,2500.0,2500.0,2595.0,2500.0,2450.0,2488.0,2350.0,2366.0,2250.0,2199.0,2150.0,2180.0,2200.0,2197.5,2250.0,2250.0,2325.0,2347.5,2395.0,2362.5,2400.0,2400.0,2400.0,2450.0,2695.0,2622.5,2600.0,2825.0,3000.0,2945.0,2850.0,2700.0,2700.0,2862.5,2800.0,2850.0,2780.0,2800.0,2800.0,2950.0,3195.0,3000.0,3195.0,3000.0,3000.0,3000.0,2900.0,2900.0,3095.0,3095.0,3000.0,3195.0,3195.0,3100.0,3000.0,2995.0,3000.0,2972.5,2995.0,2999.0,3000.0,3199.0,3295.0,3395.0,3395.0,3295.0,3267.5,3250.0,3199.5,3200.0,3075.0,3137.5,3247.5,3250.0
East New York,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.5,1345.0,1350.0,,,,1400.0,1375.0,,1350.0,1350.0,1350.0,1350.0,1400.0,1497.5,1575.0,1550.0,1600.0,1514.0,1532.0,1600.0,1600.0,,1550.0,1600.0,1572.5,1575.0,1600.0,1600.0,1575.0,1687.5,1625.0,1675.0,1685.0,1675.0,1650.0,1674.5,1700.0,1700.0,1700.0,1725.0,1750.0,1825.0,1800.0,1799.0,1799.0,1800.0,1800.0,1800.0,1800.0,1800.0,1800.0,1850.0,1850.0,1850.0,1825.0,1795.0,1825.0,1800.0,1800.0,1850.0,1850.0,1850.0,1900.0,1900.0,1924.5,1900.0,1900.0,1965.0,1900.0,1862.5,1900.0,1950.0,1950.0,1999.5,2000.0,1912.5,1945.0,2000.0,2000.0,2000.0,2000.0,2050.0,2050.0,2199.0,2100.0,2000.0,2025.0,2000.0,1999.0,2000.0,2000.0,1962.5,1950.0,1950.0,1900.0,1899.0,1900.0,1874.5,1949.5,1999.0,1900.0,1950.0,1999.5,1999.0,2000.0,2100.0,2100.0,2172.0,2100.0,2100.0,2200.0,2300.0,2495.0,2383.0,2391.0,2299.0,2300.0,2400.0,2472.5,2495.0,2400.0,2400.0,2399.5,2400.0,2495.0,2650.0,3075.0,3050.0,2950.0,2950.0,3050.0,2850.0,3050.0,2950.0,3100.0,3027.0,3150.0,3120.0,3350.0,3350.0,3400.0,3400.0,3200.0,2900.0,2612.5,2625.0,2600.0,2774.5,2900.0,2899.0,3112.5,3277.0,3525.0,3550.0,3500.0,2997.0,2950.0,2997.0
East Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1675.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1835.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987.0,,,,,,,,,,,,,2081.5,,,,1700.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Village,Manhattan,neighborhood,2900.0,2975.0,2995.0,2897.5,2800.0,2800.0,2800.0,2900.0,3300.0,3050.0,2997.5,2995.0,3075.0,2995.0,3150.0,3025.0,3100.0,3000.0,3047.5,3270.0,3500.0,3495.0,3700.0,3500.0,3495.0,3495.0,3495.0,3495.0,3495.0,3495.0,3272.5,3395.0,3400.0,3497.5,3497.5,3500.0,3680.5,3600.0,3600.0,3300.0,3425.0,3395.0,3300.0,3300.0,3300.0,3350.0,3400.0,3395.0,3395.0,3395.0,3500.0,3495.0,3400.0,3400.0,3495.0,3495.0,3455.0,3500.0,3400.0,3495.0,3500.0,3500.0,3500.0,3500.0,3500.0,3490.0,3400.0,3450.0,3425.0,3482.5,3400.0,3337.5,3495.0,3450.0,3595.0,3625.0,3590.0,3599.0,3595.0,3550.0,3495.0,3495.0,3500.0,3477.0,3437.5,3495.0,3500.0,3595.0,3600.0,3500.0,3497.0,3450.0,3333.0,3300.0,3285.0,3397.5,3462.0,3600.0,3595.0,3595.0,3600.0,3646.0,3600.0,3600.0,3595.0,3600.0,3650.0,3537.0,3500.0,3600.0,3612.5,3600.0,3600.0,3695.0,3700.0,3660.0,3690.0,3685.0,3795.0,3700.0,3697.5,3751.5,3500.0,3525.0,3499.0,3395.0,3200.0,3095.0,3000.0,2900.0,2994.0,2950.0,2900.0,2800.0,2900.0,2995.0,3195.0,3500.0,3660.0,3700.0,3995.0,4199.0,3995.0,3995.0,3985.0,4150.0,4200.0,4225.0,4400.0,4370.0,4490.0,4495.0,4581.0,4400.0,4295.0,4295.0,4295.0,4495.0,4395.0,4397.5,4394.0,4395.0,4350.0,4495.0,4450.0,4300.0,4300.0,4195.0,4395.0,4495.0,4495.0,4495.0,4550.0,4495.0,4500.0,4525.0,4500.0,4600.0,4600.0,4695.0,4795.0,4995.0,4800.0,4995.0,4995.0,5000.0,5225.0,5295.0,5295.0,5295.0,5395.0,5400.0,5495.0,5495.0,5495.0
Eastchester,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Edenwald,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elmhurst,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300.0,,,,,2200.0,,,,,,,,,,,,,2350.0,2525.0,1950.0,2075.0,2150.0,2165.0,,,,,2000.0,1975.0,2375.0,2237.5,2100.0,2095.0,2150.0,2072.5,2175.0,2399.0,2073.0,2097.5,2350.0,2395.0,2300.0,2462.5,2200.0,2325.0,2000.0,1977.5,2050.0,1995.0,2050.0,2299.5,2175.0,2149.5,2150.0,2200.0,2200.0,2200.0,2155.0,2197.5,2155.0,2155.0,2155.0,1950.0,1950.0,1935.0,2050.0,2070.0,2045.0,2177.0,2197.5,2300.0,2130.0,2130.0,2100.0,2100.0,2050.0,2159.0,2185.0,2246.0,2200.0,2275.0,2471.0,2536.0,2488.0,2450.0,2293.5,2300.0,2545.0,2755.0,,2350.0,2350.0,2429.0,2415.0,2475.0,2500.0,2400.0,2337.5,2400.0,2325.0,2295.0,2400.0,2450.0,2246.0,2175.0,2200.0,2375.0,2521.5,2500.0,2800.0,2350.0,2335.0,2550.0,2650.0,2625.0,2500.0,2700.0,2499.5,2718.0,2550.0,2600.0,2600.0,2700.0,2800.0,2625.0,2700.0,2750.0,2700.0,2700.0,2700.0,2800.0,2899.0,2675.0,2800.0,2849.5,2850.0,3050.0,3200.0,2800.0,2800.0,2800.0,2850.0,2850.0,2850.0,2900.0,2962.5,2800.0,2700.0,2700.0,2974.5,2996.5,2850.0,2949.5,3000.0,2775.0,3150.0,3100.0,2900.0,3000.0,2687.5,2995.0
Financial District,Manhattan,neighborhood,4375.0,4475.0,4050.0,4300.0,4500.0,4357.5,4695.0,4600.0,4676.0,4500.0,4687.5,4487.0,4850.0,5350.0,5250.0,5272.5,5100.0,5052.5,5000.0,4755.0,4550.0,4500.0,4500.0,4477.5,4500.0,4780.0,4727.5,5000.0,4925.0,4800.0,4800.0,4875.0,4950.0,4800.0,4950.0,4875.0,4795.0,4950.0,4867.5,4795.0,4500.0,4600.0,4995.0,4997.5,4835.0,4595.0,4895.0,4795.0,4895.0,4895.0,4927.0,4995.0,5000.0,5314.0,5000.0,5130.0,5250.0,5083.5,4995.0,5000.0,5425.0,5500.0,5450.0,5750.0,5685.0,5235.0,5100.0,5195.0,5275.5,5100.0,5085.0,5352.0,5365.0,5430.0,5445.0,5500.0,5397.5,5450.0,5500.0,5295.0,5295.0,5167.0,4997.5,5109.0,5211.0,5287.5,5155.0,5312.0,5452.5,5465.0,5404.0,5240.0,4999.0,4900.0,4900.0,4980.0,4892.0,5014.0,4995.0,4700.0,5312.5,5305.0,5400.0,5250.0,5165.0,5295.0,5122.5,5095.0,5289.5,5260.5,5250.0,5495.0,5400.0,5490.5,5775.0,5400.0,5281.0,4995.0,5137.0,5075.0,5140.5,5304.0,5142.0,5155.5,5000.0,4770.0,4887.0,4750.0,4950.0,4995.0,5000.0,5129.0,5167.5,5170.0,5200.0,5207.0,5500.0,6100.0,6150.0,6127.5,6472.5,6500.0,5985.0,6325.0,5997.5,6597.0,6850.0,6500.0,6725.0,6825.0,6895.0,7000.0,6821.0,6502.5,6502.5,6495.0,6512.5,7234.0,7000.0,6895.0,7150.0,7150.0,7275.0,7095.0,6800.0,6800.0,6680.0,6695.0,6795.0,6705.0,6666.0,6850.0,6920.0,6950.0,7000.0,6995.5,7000.0,6500.0,6472.5,6600.0,6735.0,6800.0,6700.0,6995.0,7095.0,7195.0,7492.5,7497.5,7361.0,7200.0,7645.0,7550.0,7595.0,7595.0,7297.0
